route,method,mutating,roles,lods,anonymous
/api/v1/isms/cve/matches/bulk,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/cve/matches,GET,false,,,false
/api/v1/isms/cve/matches/[id]/acknowledge,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/cve/matches/[id]/convert,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/dashboard,GET,false,,,false
/api/v1/isms/dashboards,GET,false,admin|risk_manager|control_owner|process_owner|auditor|viewer,cross|2nd|1st|3rd|read,false
/api/v1/isms/incidents/correlate,POST,true,,,false
/api/v1/isms/incidents/correlations,GET,false,,,false
/api/v1/isms/incidents/mitre-heatmap,GET,false,,,false
/api/v1/isms/incidents/patterns,GET,false,,,false
/api/v1/isms/incidents,GET,false,,,false
/api/v1/isms/incidents,POST,true,,,false
/api/v1/isms/incidents/[id]/playbook/abort,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/incidents/[id]/playbook/advance-phase,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/incidents/[id]/playbook,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/incidents/[id]/playbook,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/incidents/[id]/playbook-suggestions,GET,false,,,false
/api/v1/isms/incidents/[id]/rating,GET,false,admin|risk_manager|control_owner|admin|risk_manager|control_owner|process_owner|auditor|viewer,cross|2nd|1st|3rd|read,false
/api/v1/isms/incidents/[id]/rating,PATCH,true,admin|risk_manager|control_owner|admin|risk_manager|control_owner|process_owner|auditor|viewer,cross|2nd|1st|3rd|read,false
/api/v1/isms/incidents/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/isms/incidents/[id],PUT,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/isms/incidents/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/isms/incidents/[id]/status,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/incidents/[id]/timeline,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/incidents/[id]/timeline,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/maturity/ai-roadmap,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/maturity/gap-analysis,GET,false,,,false
/api/v1/isms/maturity/radar,GET,false,,,false
/api/v1/isms/maturity/roadmap,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/maturity/roadmap,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/nis2/readiness-score,GET,false,,,false
/api/v1/isms/nis2/reporting-tracker,GET,false,,,false
/api/v1/isms/nis2/reports,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/nis2/reports/[id],GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/nis2/reports/[id],PATCH,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/nis2/status,GET,false,,,false
/api/v1/isms/nis2/status/[reqId],GET,false,,,false
/api/v1/isms/nonconformities,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/isms/nonconformities,POST,true,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/isms/nonconformities/[id],GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/isms/nonconformities/[id],PUT,true,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/isms/posture/domains,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/posture,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/posture/trend,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/reviews,GET,false,,,false
/api/v1/isms/reviews,POST,true,,,false
/api/v1/isms/reviews/[id],GET,false,,,false
/api/v1/isms/reviews/[id],PUT,true,,,false
/api/v1/isms/risk-scenarios,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/risk-scenarios,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/risk-scenarios/[id],GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/risk-scenarios/[id],DELETE,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/soa/ai-gap-analysis,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/soa/ai-gap-analysis,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/soa/ai-gap-analysis/[id],PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/soa/bulk,POST,true,,,false
/api/v1/isms/soa/export,GET,false,,,false
/api/v1/isms/soa/populate,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/soa,GET,false,,,false
/api/v1/isms/soa,POST,true,,,false
/api/v1/isms/soa/[id],GET,false,,,false
/api/v1/isms/soa/[id],PUT,true,,,false
/api/v1/isms/threats/dashboard,GET,false,,,false
/api/v1/isms/threats/feed,GET,false,,,false
/api/v1/isms/threats/feeds,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/threats/feeds,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/threats/feeds/[id],PUT,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/isms/threats/feeds/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/isms/threats/heatmap,GET,false,,,false
/api/v1/isms/threats,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/threats,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/threats/top,GET,false,,,false
/api/v1/isms/threats/trends,GET,false,,,false
/api/v1/isms/threats/[id],GET,false,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/isms/threats/[id],PUT,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/isms/threats/[id],DELETE,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/isms/vulnerabilities,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/isms/vulnerabilities,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/isms/vulnerabilities/[id],GET,false,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/isms/vulnerabilities/[id],PUT,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/isms/vulnerabilities/[id],DELETE,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/kris/export,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/kris,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/kris,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/kris/[id]/measurements/batch,POST,true,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/kris/[id]/measurements,GET,false,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/kris/[id]/measurements,POST,true,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/kris/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/kris/[id],PUT,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/kris/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/lksg,GET,false,,,false
/api/v1/lksg/[vendorId]/assessment,GET,false,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/lksg/[vendorId]/assessment,POST,true,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/lksg/[vendorId]/assessment,PUT,true,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/marketplace/categories,GET,false,admin,cross,false
/api/v1/marketplace/categories,POST,true,admin,cross,false
/api/v1/marketplace/installations,GET,false,admin,cross,false
/api/v1/marketplace/installations,POST,true,admin,cross,false
/api/v1/marketplace/installations/[id],GET,false,admin|admin,cross,false
/api/v1/marketplace/installations/[id],PATCH,true,admin|admin,cross,false
/api/v1/marketplace/installations/[id],DELETE,true,admin|admin,cross,false
/api/v1/marketplace/listings,GET,false,admin,cross,false
/api/v1/marketplace/listings,POST,true,admin,cross,false
/api/v1/marketplace/listings/[id],GET,false,admin|admin,cross,false
/api/v1/marketplace/listings/[id],PATCH,true,admin|admin,cross,false
/api/v1/marketplace/listings/[id],DELETE,true,admin|admin,cross,false
/api/v1/marketplace/listings/[id]/status,PATCH,true,admin,cross,false
/api/v1/marketplace/publishers,GET,false,admin,cross,false
/api/v1/marketplace/publishers,POST,true,admin,cross,false
/api/v1/marketplace/publishers/[id],GET,false,admin,cross,false
/api/v1/marketplace/publishers/[id],PATCH,true,admin,cross,false
/api/v1/marketplace/reviews,GET,false,,,false
/api/v1/marketplace/reviews,POST,true,,,false
/api/v1/marketplace/reviews/[id]/respond,POST,true,admin,cross,false
/api/v1/marketplace/security-scans,GET,false,admin,cross,false
/api/v1/marketplace/security-scans,POST,true,admin,cross,false
/api/v1/marketplace/versions,GET,false,admin,cross,false
/api/v1/marketplace/versions,POST,true,admin,cross,false
/api/v1/marketplace/versions/[id],GET,false,admin,cross,false
/api/v1/marketplace/versions/[id],PATCH,true,admin,cross,false
/api/v1/maturity/assessments,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/maturity/assessments,POST,true,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/maturity/assessments/[id],GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/maturity/assessments/[id],PATCH,true,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/maturity/benchmarks/pool,GET,false,,,false
/api/v1/maturity/benchmarks/submit,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/maturity/models,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/maturity/models,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/maturity/models/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/maturity/models/[id],PATCH,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/maturity/models/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/maturity/roadmap,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/maturity/roadmap,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/maturity/roadmap/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/maturity/roadmap/[id],PATCH,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/maturity/roadmap/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/maturity/scorecard,GET,false,,,false
/api/v1/mobile/devices,GET,false,,,false
/api/v1/mobile/devices,POST,true,,,false
/api/v1/mobile/devices/[id],PATCH,true,,,false
/api/v1/mobile/devices/[id],DELETE,true,,,false
/api/v1/mobile/push,GET,false,admin,cross,false
/api/v1/mobile/push,POST,true,admin,cross,false
/api/v1/mobile/push/[id]/read,POST,true,,,false
/api/v1/mobile/scan,POST,true,,,false
/api/v1/mobile/sync,GET,false,,,false
/api/v1/mobile/sync,POST,true,,,false
/api/v1/notifications,GET,false,,,false
/api/v1/notifications/scheduled,GET,false,admin|admin,cross,false
/api/v1/notifications/scheduled,POST,true,admin|admin,cross,false
/api/v1/notifications/scheduled/[id],DELETE,true,admin,cross,false
/api/v1/notifications/[id]/read,PUT,true,,,false
/api/v1/onboarding,GET,false,admin|admin,cross,false
/api/v1/onboarding,POST,true,admin|admin,cross,false
/api/v1/onboarding/[sessionId]/skip,POST,true,admin,cross,false
/api/v1/onboarding/[sessionId]/steps/[stepNumber],PATCH,true,admin,cross,false
/api/v1/organizations/dpos,GET,false,admin,cross,false
/api/v1/organizations,GET,false,admin|admin,cross,false
/api/v1/organizations,POST,true,admin|admin,cross,false
/api/v1/organizations/tree,GET,false,admin,cross,false
/api/v1/organizations/[id]/active-catalogs,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/organizations/[id]/active-catalogs,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/organizations/[id]/active-catalogs/[catalogId],DELETE,true,admin|risk_manager,cross|2nd,false
/api/v1/organizations/[id]/bpmn-validation-config,GET,false,admin,cross,false
/api/v1/organizations/[id]/bpmn-validation-config,PUT,true,admin,cross,false
/api/v1/organizations/[id]/branding/favicon,POST,true,admin|admin,cross,false
/api/v1/organizations/[id]/branding/favicon,DELETE,true,admin|admin,cross,false
/api/v1/organizations/[id]/branding/logo,POST,true,admin|admin,cross,false
/api/v1/organizations/[id]/branding/logo,DELETE,true,admin|admin,cross,false
/api/v1/organizations/[id]/branding,GET,false,admin,cross,false
/api/v1/organizations/[id]/branding,PUT,true,admin,cross,false
/api/v1/organizations/[id]/contacts,GET,false,admin,cross,false
/api/v1/organizations/[id]/contacts,POST,true,admin,cross,false
/api/v1/organizations/[id]/contacts/[contactId],GET,false,admin|admin,cross,false
/api/v1/organizations/[id]/contacts/[contactId],PUT,true,admin|admin,cross,false
/api/v1/organizations/[id]/contacts/[contactId],DELETE,true,admin|admin,cross,false
/api/v1/organizations/[id]/dashboard-layout/default,PUT,true,admin,cross,false
/api/v1/organizations/[id]/dpo,PUT,true,admin,cross,false
/api/v1/organizations/[id]/modules,GET,false,,,false
/api/v1/organizations/[id]/modules/[key],PUT,true,admin,cross,false
/api/v1/organizations/[id]/risk-appetite,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/organizations/[id]/risk-appetite,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/organizations/[id]/risk-methodology,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/organizations/[id]/risk-methodology,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/organizations/[id],GET,false,admin|admin,cross,false
/api/v1/organizations/[id],PUT,true,admin|admin,cross,false
/api/v1/organizations/[id],DELETE,true,admin|admin,cross,false
/api/v1/platform/module-definitions,GET,false,,,true
/api/v1/platform/work-item-types,GET,false,,,true
/api/v1/playbooks,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/playbooks,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/playbooks/[id],GET,false,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/playbooks/[id],PUT,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/playbooks/[id],DELETE,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/playground/execute,POST,true,admin,cross,false
/api/v1/playground/snippets,GET,false,admin|admin,cross,false
/api/v1/playground/snippets,POST,true,admin|admin,cross,false
/api/v1/playground/snippets/[id],GET,false,admin|admin|admin,cross,false
/api/v1/playground/snippets/[id],PATCH,true,admin|admin|admin,cross,false
/api/v1/playground/snippets/[id],DELETE,true,admin|admin|admin,cross,false
/api/v1/plugins/hooks,GET,false,admin,cross,false
/api/v1/plugins/installations,GET,false,admin|admin,cross,false
/api/v1/plugins/installations,POST,true,admin|admin,cross,false
/api/v1/plugins/installations/[id]/logs,GET,false,admin,cross,false
/api/v1/plugins/installations/[id],GET,false,admin|admin|admin,cross,false
/api/v1/plugins/installations/[id],PATCH,true,admin|admin|admin,cross,false
/api/v1/plugins/installations/[id],DELETE,true,admin|admin|admin,cross,false
/api/v1/plugins/installations/[id]/settings,GET,false,admin|admin,cross,false
/api/v1/plugins/installations/[id]/settings,PUT,true,admin|admin,cross,false
/api/v1/plugins/marketplace,GET,false,,,false
/api/v1/plugins,GET,false,admin|admin,cross,false
/api/v1/plugins,POST,true,admin|admin,cross,false
/api/v1/plugins/[id],GET,false,admin|admin|admin,cross,false
/api/v1/plugins/[id],PATCH,true,admin|admin|admin,cross,false
/api/v1/plugins/[id],DELETE,true,admin|admin|admin,cross,false
/api/v1/policies/compliance-dashboard,GET,false,admin|risk_manager|dpo|auditor,cross|2nd|3rd,false
/api/v1/policies/distributions,GET,false,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions,POST,true,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id]/activate,POST,true,admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id]/close,POST,true,admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id]/compliance,GET,false,admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id]/export-pdf,GET,false,admin|risk_manager|dpo|auditor,cross|2nd|3rd,false
/api/v1/policies/distributions/[id]/overdue,GET,false,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id]/overdue,POST,true,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id],GET,false,admin|risk_manager|dpo|admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id],PATCH,true,admin|risk_manager|dpo|admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/distributions/[id],DELETE,true,admin|risk_manager|dpo|admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/policies/my-pending,GET,false,,,false
/api/v1/policies/my-pending/[distId]/acknowledge,POST,true,,,false
/api/v1/policies/my-pending/[distId],GET,false,,,false
/api/v1/portal/dd/[token]/evidence,POST,true,,,true
/api/v1/portal/dd/[token]/responses,PUT,true,,,true
/api/v1/portal/dd/[token],GET,false,,,true
/api/v1/portal/dd/[token]/submit,POST,true,,,true
/api/v1/portal/mailbox/[token]/evidence,POST,true,,,true
/api/v1/portal/mailbox/[token],GET,false,,,true
/api/v1/portal/mailbox/[token],POST,true,,,true
/api/v1/portal/report/[orgCode],GET,false,,,true
/api/v1/portal/report/[orgCode],POST,true,,,true
/api/v1/portals/audit-trail,GET,false,admin,cross,false
/api/v1/portals/branding,GET,false,admin,cross,false
/api/v1/portals/branding,PUT,true,admin,cross,false
/api/v1/portals/configs,GET,false,admin,cross,false
/api/v1/portals/configs,POST,true,admin,cross,false
/api/v1/portals/configs/[id],GET,false,admin|admin,cross,false
/api/v1/portals/configs/[id],PATCH,true,admin|admin,cross,false
/api/v1/portals/configs/[id],DELETE,true,admin|admin,cross,false
/api/v1/portals/evidence,GET,false,,,false
/api/v1/portals/evidence,POST,true,,,false
/api/v1/portals/questionnaires/[id]/review,POST,true,admin,cross,false
/api/v1/portals/questionnaires/[id],GET,false,,,false
/api/v1/portals/questionnaires/[id],PATCH,true,,,false
/api/v1/portals/sessions,GET,false,admin,cross,false
/api/v1/portals/sessions,POST,true,admin,cross,false
/api/v1/portals/sessions/[id],GET,false,admin,cross,false
/api/v1/portals/sessions/[id],DELETE,true,admin,cross,false
/api/v1/predictive-risk/anomalies,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/predictive-risk/anomalies/[id],GET,false,admin|risk_manager|auditor|admin|risk_manager,cross|2nd|3rd,false
/api/v1/predictive-risk/anomalies/[id],PATCH,true,admin|risk_manager|auditor|admin|risk_manager,cross|2nd|3rd,false
/api/v1/predictive-risk/correlations,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/predictive-risk/dashboard,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/predictive-risk/models,GET,false,admin|risk_manager|admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/predictive-risk/models,POST,true,admin|risk_manager|admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/predictive-risk/models/[id]/predict,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/predictive-risk/models/[id],GET,false,admin|risk_manager|auditor|admin|risk_manager|admin,cross|2nd|3rd,false
/api/v1/predictive-risk/models/[id],PATCH,true,admin|risk_manager|auditor|admin|risk_manager|admin,cross|2nd|3rd,false
/api/v1/predictive-risk/models/[id],DELETE,true,admin|risk_manager|auditor|admin|risk_manager|admin,cross|2nd|3rd,false
/api/v1/predictive-risk/models/[id]/train,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/predictive-risk/predictions,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/predictive-risk/radar,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/processes/bulk,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/generate-bpmn,GET,false,admin|process_owner,cross|1st,false
/api/v1/processes/generate-bpmn,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/governance/roadmap,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/processes/governance,GET,false,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/processes/import-excel,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/import-excel/template,GET,false,admin|process_owner,cross|1st,false
/api/v1/processes/metro-layout,GET,false,admin|risk_manager|control_owner|process_owner|auditor|viewer,cross|2nd|1st|3rd|read,false
/api/v1/processes,GET,false,admin|process_owner,cross|1st,false
/api/v1/processes,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/tree,GET,false,,,false
/api/v1/processes/[id]/assets,GET,false,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/assets,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/assets/[assetId],DELETE,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/comments,GET,false,admin|process_owner|risk_manager|auditor,cross|1st|2nd|3rd,false
/api/v1/processes/[id]/comments,POST,true,admin|process_owner|risk_manager|auditor,cross|1st|2nd|3rd,false
/api/v1/processes/[id]/comments/[commentId]/resolve,PUT,true,,,false
/api/v1/processes/[id]/comments/[commentId],PUT,true,,,false
/api/v1/processes/[id]/comments/[commentId],DELETE,true,,,false
/api/v1/processes/[id]/controls,GET,false,admin|control_owner|process_owner,cross|1st,false
/api/v1/processes/[id]/controls,POST,true,admin|control_owner|process_owner,cross|1st,false
/api/v1/processes/[id]/controls/[controlId],DELETE,true,admin|control_owner|process_owner,cross|1st,false
/api/v1/processes/[id]/dmn-links,GET,false,admin|process_owner|viewer,cross|1st|read,false
/api/v1/processes/[id]/documents,GET,false,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/documents,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/documents/[documentId],DELETE,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/export/svg,GET,false,,,false
/api/v1/processes/[id]/export/xml,GET,false,,,false
/api/v1/processes/[id]/health,PATCH,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/metro-layout,PATCH,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/raci/export,GET,false,admin|process_owner|control_owner|risk_manager|auditor|viewer,cross|1st|2nd|3rd|read,false
/api/v1/processes/[id]/raci/overrides,PATCH,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/raci,GET,false,admin|risk_manager|control_owner|process_owner|auditor|viewer,cross|2nd|1st|3rd|read,false
/api/v1/processes/[id]/review-schedule,GET,false,admin|process_owner|admin|process_owner,cross|1st,false
/api/v1/processes/[id]/review-schedule,POST,true,admin|process_owner|admin|process_owner,cross|1st,false
/api/v1/processes/[id]/review-schedule,DELETE,true,admin|process_owner|admin|process_owner,cross|1st,false
/api/v1/processes/[id]/risks,GET,false,admin|process_owner|risk_manager,cross|1st|2nd,false
/api/v1/processes/[id]/risks,POST,true,admin|process_owner|risk_manager,cross|1st|2nd,false
/api/v1/processes/[id]/risks/[riskId],DELETE,true,admin|process_owner|risk_manager,cross|1st|2nd,false
/api/v1/processes/[id],GET,false,admin|process_owner|admin,cross|1st,false
/api/v1/processes/[id],PUT,true,admin|process_owner|admin,cross|1st,false
/api/v1/processes/[id],DELETE,true,admin|process_owner|admin,cross|1st,false
/api/v1/processes/[id]/simulation/compare,GET,false,admin|process_owner|viewer,cross|1st|read,false
/api/v1/processes/[id]/simulation/results/[runId],GET,false,admin|process_owner|viewer,cross|1st|read,false
/api/v1/processes/[id]/simulation/run,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/simulation/scenarios,GET,false,admin|process_owner|admin|process_owner|viewer,cross|1st|read,false
/api/v1/processes/[id]/simulation/scenarios,POST,true,admin|process_owner|admin|process_owner|viewer,cross|1st|read,false
/api/v1/processes/[id]/simulation/scenarios/[scenarioId]/params,GET,false,admin|process_owner|admin|process_owner|viewer,cross|1st|read,false
/api/v1/processes/[id]/simulation/scenarios/[scenarioId]/params,PUT,true,admin|process_owner|admin|process_owner|viewer,cross|1st|read,false
/api/v1/processes/[id]/status,PUT,true,admin|process_owner|auditor,cross|1st|3rd,false
/api/v1/processes/[id]/step-risks,GET,false,,,false
/api/v1/processes/[id]/steps,GET,false,,,false
/api/v1/processes/[id]/steps/[stepId]/assets,GET,false,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/steps/[stepId]/assets,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/steps/[stepId]/assets/[assetId],DELETE,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/steps/[stepId]/controls,GET,false,admin|control_owner|process_owner,cross|1st,false
/api/v1/processes/[id]/steps/[stepId]/controls,POST,true,admin|control_owner|process_owner,cross|1st,false
/api/v1/processes/[id]/steps/[stepId]/controls/[controlId],DELETE,true,admin|control_owner|process_owner,cross|1st,false
/api/v1/processes/[id]/steps/[stepId]/risks,GET,false,admin|process_owner|risk_manager,cross|1st|2nd,false
/api/v1/processes/[id]/steps/[stepId]/risks,POST,true,admin|process_owner|risk_manager,cross|1st|2nd,false
/api/v1/processes/[id]/steps/[stepId]/risks/[riskId],DELETE,true,admin|process_owner|risk_manager,cross|1st|2nd,false
/api/v1/processes/[id]/steps/[stepId],PUT,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/validate,GET,false,,,false
/api/v1/processes/[id]/versions/compare,GET,false,,,false
/api/v1/processes/[id]/versions/restore,POST,true,admin,cross,false
/api/v1/processes/[id]/versions,GET,false,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/versions,POST,true,admin|process_owner,cross|1st,false
/api/v1/processes/[id]/versions/[versionId],GET,false,,,false
/api/v1/processes/[id]/walkthrough,GET,false,admin|risk_manager|control_owner|process_owner|auditor|viewer,cross|2nd|1st|3rd|read,false
/api/v1/questionnaire-templates,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/questionnaire-templates,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/questionnaire-templates/[id]/publish,POST,true,admin,cross,false
/api/v1/questionnaire-templates/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/questionnaire-templates/[id],PUT,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/questionnaire-templates/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/questionnaire-templates/[id]/sections,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/questionnaire-templates/[id]/sections,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/questionnaire-templates/[id]/sections/[sectionId]/questions,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/questionnaire-templates/[id]/sections/[sectionId]/questions,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/rcsa/assignments/[id]/respond,PUT,true,,,false
/api/v1/rcsa/assignments/[id],GET,false,,,false
/api/v1/rcsa/campaigns,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns/[id]/assignments,GET,false,,,false
/api/v1/rcsa/campaigns/[id]/close,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns/[id]/completion,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns/[id]/discrepancies,GET,false,,,false
/api/v1/rcsa/campaigns/[id]/export-pdf,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns/[id]/heatmap,GET,false,,,false
/api/v1/rcsa/campaigns/[id]/launch,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns/[id]/results,GET,false,,,false
/api/v1/rcsa/campaigns/[id],GET,false,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns/[id],PUT,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
